Date,Open,High,Low,Close,Adj Close,Volume
2016-03-15,73.900002,74.610001,73.779999,74.599998,60.613152,2263400
2016-03-16,74.620003,75.110001,73.889999,74.620003,60.629410,2389800
2016-03-17,74.849998,76.250000,74.639999,75.860001,61.636913,3403800
2016-03-18,75.860001,75.940002,75.010002,75.220001,61.116901,6915200
2016-03-21,75.300003,75.839996,74.959999,75.320000,61.198170,1550300
2016-03-22,74.889999,75.349998,74.650002,74.790001,60.767529,2202800
2016-03-23,74.750000,75.180000,74.379997,74.940002,60.889397,1658100
2016-03-24,74.239998,74.290001,73.559998,73.970001,60.101276,2528900
2016-03-28,74.099998,74.820000,73.800003,74.750000,60.735016,1379100
2016-03-29,74.400002,74.849998,73.699997,74.779999,60.759396,2272100
2016-03-30,75.000000,75.739998,74.860001,75.440002,61.295670,2086100
2016-03-31,75.250000,75.760002,74.730003,74.830002,60.800034,2697800
2016-04-01,74.480003,75.110001,73.779999,75.099998,61.019417,2683300
2016-04-04,75.250000,75.279999,74.550003,74.760002,60.743149,1904700
2016-04-05,74.110001,74.349998,73.930000,74.110001,60.215012,2118900
2016-04-06,74.129997,74.269997,73.300003,73.930000,60.068771,3247300
2016-04-07,73.470001,74.160004,73.180000,73.610001,59.808762,2302300
2016-04-08,74.000000,74.980003,74.000000,74.809998,60.783760,2693900
2016-04-11,74.779999,75.599998,74.769997,74.910004,60.865028,2165800
2016-04-12,75.180000,76.320000,74.980003,75.739998,61.539410,2963700
2016-04-13,76.430000,77.080002,76.150002,76.769997,62.376274,3107500
2016-04-14,77.000000,77.900002,76.900002,77.389999,62.880070,2275700
2016-04-15,77.290001,77.629997,77.110001,77.540001,63.001934,1960600
2016-04-18,77.300003,77.870003,77.160004,77.769997,63.188801,3020800
2016-04-19,77.940002,78.400002,77.849998,78.339996,63.651920,2316800
2016-04-20,78.500000,78.930000,78.300003,78.720001,63.960705,2746800
2016-04-21,77.849998,77.900002,77.190002,77.510002,63.632313,3037500
2016-04-22,77.480003,77.959999,77.400002,77.580002,63.689777,1816600
2016-04-25,77.300003,77.620003,76.889999,77.290001,63.451691,1487400
2016-04-26,77.349998,78.160004,77.349998,77.809998,63.878571,1982700
2016-04-27,77.800003,78.199997,77.750000,77.959999,64.001724,1682500
2016-04-28,77.500000,78.180000,77.139999,77.779999,63.853951,2238500
2016-04-29,77.500000,78.480003,77.480003,77.919998,63.968891,2208600
2016-05-02,78.000000,78.120003,77.290001,77.709999,63.796486,1317400
2016-05-03,77.010002,77.099998,75.800003,76.209999,62.565063,2992800
2016-05-04,75.900002,76.209999,74.910004,75.680000,62.129944,2476200
2016-05-05,75.949997,75.949997,75.070000,75.680000,62.129944,1745600
2016-05-06,75.410004,76.410004,75.110001,76.089996,62.466553,2016100
2016-05-09,75.919998,76.150002,75.379997,75.620003,62.080708,2129100
2016-05-10,75.900002,76.910004,75.879997,76.610001,62.893436,2013800
2016-05-11,76.500000,76.959999,76.120003,76.620003,62.901665,1973100
2016-05-12,76.949997,77.099998,75.970001,76.970001,63.188980,1966700
2016-05-13,76.879997,77.389999,76.500000,76.820000,63.065845,1585700
2016-05-16,76.680000,77.529999,76.669998,77.010002,63.221828,1577700
2016-05-17,77.010002,77.279999,76.559998,76.839996,63.082256,1944800
2016-05-18,76.680000,78.169998,76.660004,78.160004,64.165932,3279500
2016-05-19,77.980003,78.050003,77.050003,77.570000,63.681557,2268000
2016-05-20,77.879997,78.169998,77.730003,77.849998,63.911415,2060800
2016-05-24,78.070000,78.930000,78.059998,78.519997,64.461464,2471300
2016-05-25,78.769997,79.690002,78.699997,79.250000,65.060753,2468700
2016-05-26,79.790001,80.480003,79.480003,80.000000,65.676491,3764000
2016-05-27,79.900002,80.680000,79.830002,80.550003,66.128014,2574900
2016-05-30,80.750000,80.970001,80.199997,80.389999,65.996658,786400
2016-05-31,80.440002,80.830002,78.830002,78.830002,64.715965,4993200
2016-06-01,78.339996,79.239998,77.790001,79.099998,64.937614,2037600
2016-06-02,79.000000,79.730003,78.720001,79.620003,65.364532,2207200
2016-06-03,79.389999,79.540001,78.650002,79.260002,65.068977,2207000
2016-06-06,79.300003,79.849998,79.209999,79.330002,65.126457,1636500
2016-06-07,79.699997,80.040001,79.510002,79.949997,65.635429,2802400
2016-06-08,80.150002,80.389999,79.459999,79.800003,65.512299,2188600
2016-06-09,79.339996,79.449997,78.739998,79.339996,65.134651,1570400
2016-06-10,78.559998,78.940002,78.209999,78.570000,64.502502,2044500
2016-06-13,78.050003,78.690002,78.050003,78.500000,64.445038,1868800
2016-06-14,78.269997,78.269997,76.949997,77.110001,63.303925,3259500
2016-06-15,77.349998,77.550003,77.000000,77.010002,63.221828,2576200
2016-06-16,76.650002,77.459999,76.120003,77.320000,63.476345,2523700
2016-06-17,77.419998,78.019997,77.239998,77.599998,63.706184,9142900
2016-06-20,78.500000,78.889999,78.010002,78.010002,64.042778,2411300
2016-06-21,78.389999,78.949997,78.110001,78.620003,64.543556,1685600
2016-06-22,78.680000,79.199997,78.440002,78.470001,64.420425,1483400
2016-06-23,79.139999,79.730003,79.099998,79.690002,65.421997,2126400
2016-06-24,77.000000,78.269997,76.610001,77.209999,63.386013,4569400
2016-06-27,76.449997,76.459999,74.639999,75.199997,61.735893,3716500
2016-06-28,76.300003,76.650002,75.760002,76.379997,62.704620,2566400
2016-06-29,76.980003,77.400002,76.519997,76.900002,63.131519,2782000
2016-06-30,77.110001,77.120003,76.070000,76.339996,62.671776,3563700
2016-07-04,76.870003,77.320000,76.699997,77.190002,63.369602,1012700
2016-07-05,76.970001,77.269997,76.570000,76.930000,63.156147,2458200
2016-07-06,76.690002,76.739998,75.830002,76.610001,62.893436,3293800
2016-07-07,76.769997,76.919998,76.349998,76.730003,62.991978,1753700
2016-07-08,77.000000,78.000000,76.989998,77.349998,63.500935,2737500
2016-07-11,77.949997,78.550003,77.949997,78.110001,64.124878,2534600
2016-07-12,78.599998,79.180000,78.449997,79.080002,64.921211,2584600
2016-07-13,79.250000,79.470001,78.830002,79.269997,65.077179,2140900
2016-07-14,79.550003,80.160004,79.550003,79.820000,65.528702,1951800
2016-07-15,80.089996,80.190002,79.959999,80.099998,65.758568,1439500
2016-07-18,80.320000,80.519997,80.000000,80.010002,65.684692,1831200
2016-07-19,80.110001,80.209999,79.690002,79.940002,65.627228,1353600
2016-07-20,80.269997,80.849998,80.169998,80.720001,66.267570,2078200
2016-07-21,80.699997,80.830002,80.339996,80.379997,65.988441,1571200
2016-07-22,79.750000,79.989998,79.449997,79.599998,66.013321,1380200
2016-07-25,79.559998,79.959999,79.550003,79.870003,66.237244,1170500
2016-07-26,79.779999,80.690002,79.699997,80.410004,66.685066,2078200
2016-07-27,80.349998,80.500000,79.220001,79.430000,65.872330,1971900
2016-07-28,79.510002,79.970001,78.940002,79.769997,66.154297,1424700
2016-07-29,79.449997,79.900002,79.209999,79.589996,66.005035,1616800
2016-08-02,79.089996,79.269997,78.470001,78.639999,65.217186,1850400
2016-08-03,78.800003,79.059998,78.599998,78.790001,65.341583,1037400
2016-08-04,78.879997,79.139999,78.239998,78.800003,65.349892,1427200
2016-08-05,79.199997,79.580002,79.070000,79.459999,65.897224,1582300
2016-08-08,79.650002,79.940002,79.519997,79.870003,66.237244,1418500
2016-08-09,79.919998,80.440002,79.910004,80.220001,66.527512,1260200
2016-08-10,80.250000,80.459999,80.080002,80.239998,66.544083,1193300
2016-08-11,80.300003,80.629997,80.300003,80.449997,66.718224,1485800
2016-08-12,80.180000,80.300003,79.739998,80.150002,66.469437,1380300
2016-08-15,80.309998,80.349998,80.010002,80.160004,66.477745,767900
2016-08-16,80.099998,80.209999,79.809998,79.940002,66.295303,1175200
2016-08-17,79.959999,80.370003,79.820000,80.339996,66.627014,1248200
2016-08-18,80.209999,80.239998,79.879997,80.139999,66.461143,1353800
2016-08-19,80.230003,80.959999,80.070000,80.959999,67.141182,2018800
2016-08-22,80.720001,81.070000,80.419998,81.070000,67.232430,1934500
2016-08-23,81.389999,82.250000,81.379997,82.230003,68.194435,2855200
2016-08-24,83.000000,83.000000,81.550003,81.860001,67.887566,2667600
2016-08-25,81.769997,81.870003,81.099998,81.370003,67.481209,2661700
2016-08-26,81.250000,81.949997,81.169998,81.540001,67.622192,1650400
2016-08-29,81.709999,82.050003,81.559998,81.750000,67.796349,1828600
2016-08-30,81.910004,82.000000,81.519997,81.790001,67.829529,2313800
2016-08-31,81.620003,81.919998,81.010002,81.529999,67.613907,2692000
2016-09-01,81.379997,81.720001,81.150002,81.459999,67.555847,2117700
2016-09-02,81.699997,81.989998,81.449997,81.500000,67.589020,1846700
2016-09-06,81.709999,81.720001,81.029999,81.599998,67.671951,1998100
2016-09-07,81.599998,81.599998,80.940002,81.379997,67.489502,1466300
2016-09-08,81.220001,81.379997,80.870003,81.059998,67.224106,1407000
2016-09-09,80.839996,80.970001,80.089996,80.720001,66.942154,2234000
2016-09-12,80.389999,80.809998,80.110001,80.699997,66.925560,1819800
2016-09-13,80.190002,80.379997,79.750000,80.180000,66.494331,2335400
2016-09-14,79.980003,80.500000,79.860001,80.110001,66.436264,1481100
2016-09-15,80.169998,81.489998,80.160004,81.360001,67.472916,1777800
2016-09-16,81.190002,81.190002,80.449997,80.760002,66.975334,5653300
2016-09-19,81.000000,81.339996,80.519997,80.760002,66.975334,1582300
2016-09-20,81.080002,81.370003,80.730003,81.059998,67.224106,1519000
2016-09-21,81.320000,81.599998,81.129997,81.599998,67.671951,1876800
2016-09-22,81.849998,82.169998,81.800003,81.879997,67.904160,1610000
2016-09-23,81.699997,81.870003,81.209999,81.400002,67.506088,1195400
2016-09-26,81.019997,81.099998,80.669998,80.889999,67.083138,1149100
2016-09-27,80.720001,81.099998,80.349998,80.750000,66.967041,1346700
2016-09-28,81.010002,81.529999,80.989998,81.459999,67.555847,1983100
2016-09-29,81.400002,81.800003,80.860001,81.230003,67.365105,1649400
2016-09-30,81.540001,81.779999,81.260002,81.260002,67.389969,1870600
2016-10-03,81.309998,81.309998,80.699997,80.949997,67.132889,1277600
2016-10-04,81.080002,81.440002,80.779999,81.150002,67.298759,2016700
2016-10-05,81.290001,81.769997,81.180000,81.620003,67.688545,1383700
2016-10-06,81.559998,82.209999,81.559998,82.120003,68.103195,2242800
2016-10-07,81.930000,82.160004,81.550003,81.900002,67.920746,1874600
2016-10-11,81.959999,82.220001,81.650002,82.029999,68.028564,1658000
2016-10-12,82.010002,82.300003,81.809998,82.110001,68.094879,1532700
2016-10-13,81.839996,82.760002,81.570000,82.610001,68.509560,2396500
2016-10-14,82.970001,83.279999,82.440002,82.610001,68.509560,2642600
2016-10-17,82.599998,83.110001,82.500000,82.779999,68.650536,1232800
2016-10-18,83.239998,83.699997,83.089996,83.529999,69.272522,2206400
2016-10-19,83.699997,83.930000,83.419998,83.669998,69.388634,1824300
2016-10-20,83.790001,84.089996,83.699997,83.930000,69.604248,2533900
2016-10-21,83.900002,84.699997,83.830002,84.500000,70.076950,2258400
2016-10-24,83.660004,83.980003,83.599998,83.790001,70.177467,1601000
2016-10-25,83.769997,83.800003,83.220001,83.480003,69.917816,1937100
2016-10-26,83.019997,83.980003,83.019997,83.650002,70.060196,2502500
2016-10-27,83.660004,83.949997,83.550003,83.750000,70.143959,2508600
2016-10-28,83.550003,83.989998,83.529999,83.720001,70.118835,2167700
2016-10-31,83.650002,84.089996,83.559998,83.800003,70.185829,1989600
2016-11-01,83.790001,83.790001,82.779999,83.220001,69.700050,2142700
2016-11-02,82.709999,83.050003,82.470001,82.580002,69.164024,1647400
2016-11-03,82.739998,83.070000,82.500000,82.730003,69.289688,1766500
2016-11-04,82.510002,82.550003,81.820000,82.059998,68.728516,1909100
2016-11-07,82.650002,83.379997,82.599998,83.080002,69.582809,1667500
2016-11-08,83.000000,83.699997,82.900002,83.510002,69.942955,1484300
2016-11-09,82.970001,84.690002,82.830002,84.339996,70.638123,2950200
2016-11-10,84.790001,86.010002,84.510002,85.779999,71.844185,3357300
2016-11-11,85.580002,86.089996,85.169998,85.980003,72.011688,2423600
2016-11-14,86.080002,86.820000,85.709999,86.629997,72.556076,2449500
2016-11-15,86.709999,86.739998,85.870003,86.019997,72.045166,1986900
2016-11-16,85.750000,86.260002,85.540001,86.029999,72.053566,1719900
2016-11-17,86.110001,87.059998,85.900002,86.830002,72.723579,2641400
2016-11-18,86.830002,87.400002,86.769997,87.269997,73.092117,2865500
2016-11-21,87.500000,89.260002,87.400002,88.949997,74.499168,3347100
2016-11-22,89.419998,90.000000,88.680000,89.250000,74.750427,2885200
2016-11-23,89.010002,89.959999,89.000000,89.830002,75.236206,1772700
2016-11-24,89.709999,89.989998,89.540001,89.650002,75.085457,632100
2016-11-25,89.750000,90.000000,89.209999,89.730003,75.152451,1236800
2016-11-28,89.739998,89.900002,89.029999,89.269997,74.767174,2022500
2016-11-29,89.559998,90.160004,89.500000,90.120003,75.479095,1825600
2016-11-30,89.000000,89.000000,87.040001,87.080002,72.932991,6331000
2016-12-01,87.160004,87.940002,86.830002,87.300003,73.117241,3473900
2016-12-02,87.300003,87.930000,87.150002,87.730003,73.477379,1721200
2016-12-05,88.059998,88.360001,87.889999,87.919998,73.636505,1802800
2016-12-06,88.580002,88.589996,87.959999,88.019997,73.720253,1891000
2016-12-07,88.019997,88.389999,87.699997,88.330002,73.979889,3007200
2016-12-08,88.419998,90.010002,88.330002,89.430000,74.901184,3661700
2016-12-09,89.800003,90.510002,89.559998,90.300003,75.629837,2270400
2016-12-12,90.059998,90.459999,89.940002,90.300003,75.629837,2096200
2016-12-13,90.349998,91.470001,90.349998,91.199997,76.383652,2326500
2016-12-14,90.980003,91.169998,90.320000,90.669998,75.939728,3248800
2016-12-15,90.699997,91.779999,90.699997,91.489998,76.626503,3313300
2016-12-16,91.889999,91.949997,91.440002,91.629997,76.743767,10149500
2016-12-19,91.889999,92.059998,91.570000,91.790001,76.877785,1855600
2016-12-20,92.190002,92.290001,91.790001,91.949997,77.011787,1802700
2016-12-21,92.000000,92.139999,91.709999,91.959999,77.020172,941200
2016-12-22,91.919998,92.129997,91.540001,92.019997,77.070404,1556400
2016-12-23,92.019997,92.040001,91.680000,91.680000,76.785645,876100
2016-12-28,91.989998,92.199997,91.430000,91.800003,76.886147,1801900
2016-12-29,91.849998,91.959999,90.889999,91.410004,76.559525,1192900
2016-12-30,91.500000,91.660004,90.800003,90.870003,76.107254,1450300
2017-01-03,91.370003,91.919998,91.110001,91.500000,76.634903,1853900
2017-01-04,91.529999,93.040001,91.449997,92.839996,77.757187,2828700
2017-01-05,93.000000,93.540001,92.599998,92.820000,77.740448,2508700
2017-01-06,93.010002,93.010002,92.430000,92.720001,77.656708,1412300
2017-01-09,92.449997,92.720001,92.019997,92.519997,77.489174,1527000
2017-01-10,92.839996,93.169998,92.500000,92.970001,77.866066,1658600
2017-01-11,93.120003,94.000000,92.900002,93.889999,78.636612,6061500
2017-01-12,93.589996,93.910004,93.010002,93.750000,78.519356,2796400
2017-01-13,94.050003,94.900002,93.889999,94.500000,79.147514,2320100
2017-01-16,94.500000,94.760002,93.919998,94.269997,78.954872,1321300
2017-01-17,94.099998,94.120003,93.430000,93.580002,78.376968,1779000
2017-01-18,93.680000,93.769997,92.809998,93.290001,78.134079,2028100
2017-01-19,93.300003,93.599998,93.099998,93.279999,78.125702,1564900
2017-01-20,93.260002,94.279999,93.260002,94.169998,78.871132,2348900
2017-01-23,94.059998,94.279999,93.699997,94.089996,78.804115,1860000
2017-01-24,93.010002,93.580002,92.529999,93.379997,78.905533,2547600
2017-01-25,93.750000,94.300003,93.739998,93.989998,79.420982,2620100
2017-01-26,94.150002,94.480003,93.839996,94.360001,79.733620,1425000
2017-01-27,94.389999,94.570000,94.070000,94.470001,79.826584,1143200
2017-01-30,94.300003,94.419998,93.599998,94.059998,79.480110,1705500
2017-01-31,93.550003,94.010002,92.839996,93.559998,79.057610,2589300
2017-02-01,94.019997,94.129997,93.320000,93.690002,79.167473,1714900
2017-02-02,93.550003,93.900002,93.250000,93.760002,79.226631,2302800
2017-02-03,94.000000,94.820000,93.930000,94.599998,79.936424,2169000
2017-02-06,94.599998,95.470001,94.080002,94.669998,79.995567,1993400
2017-02-07,94.870003,95.480003,94.870003,95.279999,80.511024,1559200
2017-02-08,95.059998,95.559998,94.510002,95.419998,80.629311,2145200
2017-02-09,95.500000,96.629997,95.250000,96.169998,81.263054,1803000
2017-02-10,96.489998,97.050003,96.260002,96.839996,81.829208,1885100
2017-02-13,97.400002,97.730003,97.089996,97.120003,82.065811,2497000
2017-02-14,97.120003,97.699997,96.610001,97.459999,82.353088,2208500
2017-02-15,97.790001,98.739998,97.410004,98.529999,83.257240,2408600
2017-02-16,98.400002,98.930000,98.320000,98.680000,83.383987,2585200
2017-02-17,98.680000,99.180000,98.269997,99.089996,83.730438,2206400
2017-02-21,99.769997,99.900002,98.769997,99.190002,83.814941,3213200
2017-02-22,99.000000,99.169998,98.519997,98.519997,83.248787,2804700
2017-02-23,98.599998,99.160004,98.080002,98.260002,83.029091,2675900
2017-02-24,98.650002,98.650002,96.209999,96.610001,81.634872,3696500
2017-02-27,96.750000,97.839996,96.680000,96.720001,81.727814,7258700
2017-02-28,97.050003,97.889999,96.480003,96.480003,81.525017,3888700
2017-03-01,98.000000,98.029999,96.940002,97.529999,82.412254,3232900
2017-03-02,97.889999,98.199997,97.400002,97.940002,82.758713,2593000
2017-03-03,97.879997,98.489998,97.680000,98.290001,83.054443,3263000
2017-03-06,98.000000,99.180000,97.500000,99.129997,83.764244,2633200
2017-03-07,98.930000,99.389999,98.610001,98.739998,83.434685,2019400
2017-03-08,99.099998,99.330002,98.230003,98.349998,83.105148,1613000
2017-03-09,98.529999,98.800003,97.900002,98.309998,83.071335,1684300
2017-03-10,98.610001,98.900002,96.910004,97.660004,82.522110,2697900
2017-03-13,97.110001,98.089996,97.110001,97.440002,82.336212,2518200
2017-03-14,97.040001,97.680000,97.040001,97.269997,82.192543,3133500
2017-03-15,97.349998,97.570000,96.489998,96.660004,81.677109,2895900
2017-03-16,96.120003,97.930000,96.110001,97.309998,82.226364,2565900
2017-03-17,96.959999,97.410004,96.760002,96.760002,81.761612,11266300
2017-03-20,96.519997,97.029999,95.930000,96.290001,81.364456,2233300
2017-03-21,96.260002,97.230003,95.209999,95.430000,80.637772,3590600
2017-03-22,94.699997,95.660004,94.300003,95.209999,80.451866,2722100
2017-03-23,95.370003,97.000000,95.360001,96.639999,81.660210,2337200
2017-03-24,97.000000,97.400002,96.129997,96.550003,81.584160,2227500
2017-03-27,95.800003,97.250000,95.510002,96.790001,81.786964,2936600
2017-03-28,97.000000,98.239998,96.820000,97.820000,82.657303,2352500
2017-03-29,98.050003,98.510002,97.629997,98.190002,82.969940,2349600
2017-03-30,98.320000,98.709999,97.360001,97.870003,82.699577,2127400
2017-03-31,97.870003,97.879997,96.889999,96.889999,81.871452,2630900
2017-04-03,96.989998,97.279999,95.699997,96.790001,81.786964,3038100
2017-04-04,96.169998,97.300003,96.150002,96.879997,81.863014,2217700
2017-04-05,97.239998,97.779999,96.889999,97.040001,81.998207,2322100
2017-04-06,97.339996,98.260002,97.099998,97.809998,82.648849,2330800
2017-04-07,97.830002,97.839996,96.940002,97.320000,82.234795,1804300
2017-04-10,97.320000,97.500000,96.860001,97.180000,82.116501,1549600
2017-04-11,97.000000,97.169998,96.169998,96.839996,81.829208,1541800
2017-04-12,96.550003,96.599998,95.889999,96.059998,81.170105,1899500
2017-04-13,96.000000,96.010002,94.580002,94.629997,79.961761,2348800
2017-04-17,94.860001,96.050003,94.750000,95.919998,81.051811,1990200
2017-04-18,95.879997,95.889999,94.720001,95.430000,80.637772,2040400
2017-04-19,95.860001,95.949997,95.010002,95.180000,80.426521,3781200
2017-04-20,95.339996,96.000000,95.110001,95.779999,80.933510,3675700
2017-04-21,94.900002,95.139999,94.500000,94.550003,80.626534,3033200
2017-04-24,95.349998,96.459999,95.349998,96.070000,81.922676,6971100
2017-04-25,96.489998,97.620003,96.410004,97.029999,82.741302,8437000
2017-04-26,96.989998,97.300003,95.230003,95.470001,81.411041,8194400
2017-04-27,95.279999,95.300003,93.110001,93.660004,79.867584,12219500
2017-04-28,93.650002,94.239998,93.190002,93.470001,79.705574,6913300
2017-05-01,93.680000,93.949997,93.150002,93.279999,79.543541,9659200
2017-05-02,93.089996,93.720001,92.510002,92.660004,79.014847,6129300
2017-05-03,92.540001,92.919998,92.019997,92.800003,79.134247,4518100
2017-05-04,92.849998,93.519997,92.330002,92.750000,79.091591,4058600
2017-05-05,93.230003,94.160004,92.610001,93.739998,79.935806,3399900
2017-05-08,94.040001,94.519997,93.760002,94.180000,80.311028,5346200
2017-05-09,94.440002,94.500000,92.849998,92.940002,79.253624,3621300
2017-05-10,92.949997,93.629997,92.760002,93.330002,79.586182,4725400
2017-05-11,92.760002,93.209999,92.419998,92.750000,79.091591,4941800
2017-05-12,92.599998,92.830002,91.760002,92.480003,78.861351,2875800
2017-05-15,92.459999,93.980003,92.459999,93.620003,79.833481,3821800
2017-05-16,93.669998,94.379997,92.889999,93.029999,79.330360,4552100
2017-05-17,92.370003,92.379997,91.099998,91.449997,77.983032,6029800
2017-05-18,91.400002,93.190002,90.730003,92.419998,78.810196,5261200
2017-05-19,92.660004,93.269997,92.570000,93.019997,79.321815,2862900
2017-05-23,93.550003,93.900002,93.279999,93.529999,79.756729,2319700
2017-05-24,93.349998,93.430000,92.410004,93.000000,79.304787,1931600
2017-05-25,94.260002,94.849998,93.389999,93.739998,79.935806,3750700
2017-05-26,94.080002,94.139999,93.300003,93.919998,80.089302,4163000
2017-05-29,93.989998,94.690002,93.949997,94.470001,80.558319,876900
2017-05-30,94.209999,94.529999,93.220001,93.540001,79.765259,1852200
2017-05-31,93.970001,94.050003,92.739998,93.370003,79.620293,7454200
2017-06-01,93.430000,94.089996,93.099998,93.800003,79.986977,4061700
2017-06-02,93.730003,93.959999,93.339996,93.760002,79.952858,1384400
2017-06-05,93.400002,93.949997,92.980003,93.570000,79.790840,1337700
2017-06-06,92.989998,93.290001,92.650002,92.809998,79.142761,3697500
2017-06-07,92.690002,93.459999,92.510002,93.099998,79.390045,3609600
2017-06-08,93.150002,94.059998,92.919998,93.970001,80.131935,5171800
2017-06-09,93.769997,95.550003,93.769997,95.279999,81.249039,5168300
2017-06-12,95.139999,96.199997,93.849998,94.260002,80.379227,3017100
2017-06-13,94.510002,94.550003,93.660004,93.889999,80.063728,3349400
2017-06-14,93.849998,93.879997,92.959999,93.360001,79.611763,3426500
2017-06-15,92.919998,93.839996,92.620003,93.629997,79.842010,3594500
2017-06-16,93.360001,93.970001,92.959999,93.550003,79.773788,11469600
2017-06-19,94.000000,94.690002,93.879997,94.300003,80.413353,2068100
2017-06-20,94.000000,94.349998,93.629997,93.760002,79.952858,1829000
2017-06-21,93.949997,93.980003,93.089996,93.279999,79.543541,2327000
2017-06-22,93.300003,94.430000,93.300003,94.019997,80.174583,1998800
2017-06-23,94.059998,94.830002,93.699997,94.120003,80.259842,2021200
2017-06-26,94.500000,95.059998,93.559998,93.989998,80.148987,2293100
2017-06-27,93.930000,94.400002,93.620003,94.099998,80.242798,1898900
2017-06-28,94.430000,95.330002,94.199997,95.059998,81.061432,2236100
2017-06-29,95.839996,96.050003,94.029999,94.699997,80.754448,3085300
2017-06-30,94.809998,94.980003,93.580002,94.160004,80.293953,2750100
2017-07-04,94.690002,94.699997,93.629997,94.180000,80.311028,1052100
2017-07-05,94.419998,95.269997,93.720001,94.959999,80.976151,2129000
2017-07-06,94.570000,95.489998,94.500000,95.129997,81.121117,2040600
2017-07-07,95.239998,95.550003,94.449997,95.089996,81.086990,1664300
2017-07-10,95.150002,95.290001,94.550003,94.900002,80.924988,1493300
2017-07-11,94.860001,95.040001,94.379997,95.019997,81.027306,2150600
2017-07-12,95.199997,95.830002,94.809998,94.900002,80.924988,2300500
2017-07-13,95.000000,95.320000,94.830002,95.099998,81.095520,1979600
2017-07-14,94.959999,95.430000,94.750000,95.250000,81.223427,1428100
2017-07-17,95.300003,95.339996,94.940002,95.160004,81.146698,1708000
